"ID","linenum","fstation","lstation","linelong","co","kongtiao","yuepiao","piaozhi","pay","ftime","ltime","station"
264,"345(德胜门-昌平北站)","德胜门","昌平北站","38.45","客一","否","有效","分段计价","4.00","5:20","22;00","1 德胜门 
 
2 北郊市场 
 
3 祁家豁子 
 
4 苇子坑 
 
5 北沙滩 
 
6 清河 
 
7 小营 
 
8 西三旗 
 
9 回龙观 
 
10 回龙观北站 
 
11 二拨子 
 
12 朱辛庄 
 
13 史各庄 
 
14 定福皇庄 
 
15 碧水庄园 
 
16 沙河 
 
17 北大桥 
 
18 满井 
 
19 小寨 
 
20 西沙屯 
 
21 白浮 
 
22 水屯南 
 
23 水屯(昌平县) 
 
24 南环中路 
 
25 南大街 
 
26 昌平北站 
"
265,"345支(昌平东关-德胜门)","昌平东关","德胜门","38.07","客一","否","有效","分段计价","4.00","5:30","21:00","1 昌平东关 
 
2 政法大学 
 
3 南大街 
 
4 西环南路 
 
5 北大桥 
 
6 沙河 
 
7 北郊市场 
 
8 德胜门 
"
266,"345支(德胜门-昌平东关)","德胜门","昌平东关","39.24","客一","否","有效","分段计价","4.00","5:30","21:00","1 德胜门 
 
2 北郊市场 
 
3 沙河 
 
4 北大桥 
 
5 西环南路 
 
6 南大街 
 
7 政法大学 
 
8 昌平东关 
"
267,"346(西山农场-颐和园)","西山农场","颐和园","25.76","客四","否","有效","分段计价","2.50","5:25","19;40","1 西山农场 
 
2 台头村 
 
3 聂各庄 
 
4 西埠头河滩 
 
5 西埠头 
 
6 草场 
 
7 九王坟 
 
8 北安河西口 
 
9 北安河 
 
10 周家巷 
 
11 温泉西口 
 
12 温泉 
 
13 太舟坞 
 
14 西北旺 
 
15 黑山扈 
 
16 安河桥 
 
17 北宫门 
 
18 颐和园 
"
268,"346(颐和园-西山农场)","颐和园","西山农场","25.76","客四","否","有效","分段计价","2.50","6:00","20:10","1 颐和园 
 
2 北宫门 
 
3 安河桥 
 
4 黑山扈 
 
5 西北旺 
 
6 太舟坞 
 
7 温泉 
 
8 温泉西口 
 
9 周家巷 
 
10 北安河 
 
11 北安河西口 
 
12 九王坟 
 
13 草场 
 
14 西埠头 
 
15 西埠头河滩 
 
16 聂各庄 
 
17 台头村 
 
18 西山农场 
"
269,"347(八大处-新街口豁口)","八大处","新街口豁口","19.10","客四","否","有效","分段计价","1.50","5:20","21:30","1 八大处 
 
2 八大处中学 
 
3 杏石口 
 
4 西下庄 
 
5 北京射击场 
 
6 巨山 
 
7 南辛庄 
 
8 巨山农场 
 
9 西平庄 
 
10 南平庄 
 
11 四博连交易中心 
 
12 佟家坟 
 
13 小煤厂西站 
 
14 小煤厂 
 
15 板井村 
 
16 车道沟 
 
17 北洼路 
 
18 三虎桥 
 
19 白石桥 
 
20 动物园 
 
21 西外大街 
 
22 北京北站 
 
23 新街口豁口 
"
270,"347(新街口豁口-八大处)","新街口豁口","八大处","18.70","客四","否","有效","分段计价","1.50","5:20","22:00","1 新街口豁口 
 
2 北京北站 
 
3 西外大街 
 
4 动物园 
 
5 白石桥 
 
6 三虎桥 
 
7 北洼路 
 
8 车道沟 
 
9 板井村 
 
10 小煤厂 
 
11 小煤厂西站 
 
12 佟家坟 
 
13 四博连交易中心 
 
14 南平庄 
 
15 西平庄 
 
16 巨山农场 
 
17 南辛庄 
 
18 巨山 
 
19 北京射击场 
 
20 西下庄 
 
21 杏石口 
 
22 八大处中学 
 
23 八大处 
"
271,"348(大北窑-焦化厂)","大北窑","焦化厂","11.36","客五","否","有效","分段计价","1.00","5:10","22:50","1 大北窑 
 
2 内燃机厂 
 
3 双井 
 
4 造纸厂 
 
5 珠江帝景 
 
6 平乐园 
 
7 平乐园路 
 
8 楼梓庄 
 
9 大柳树 
 
10 百子湾火车站 
 
11 垡头市场 
 
12 垡头 
 
13 玻璃二厂 
 
14 染料总厂 
 
15 焦化厂 
"
272,"348(焦化厂-大北窑)","焦化厂","大北窑","11.36","客五","否","有效","分段计价","1.00","5:30","22:30","1 焦化厂 
 
2 染料总厂 
 
3 玻璃二厂 
 
4 垡头 
 
5 垡头市场 
 
6 百子湾火车站 
 
7 大柳树 
 
8 楼梓庄 
 
9 大郊亭 
 
10 化工厂 
 
11 珠江帝景 
 
12 造纸厂 
 
13 双井 
 
14 内燃机厂 
 
15 大北窑 
"
273,"349(丰台西站-西客站)","丰台西站","西客站","15.80","客三","否","有效","分段计价","1.50","5:30","21:00","1 丰台西站 
 
2 人民村 
 
3 刘庄子 
 
4 南五里店 
 
5 西道口 
 
6 丰台 
 
7 北大地 
 
8 北大街 
 
9 东大街 
 
10 前泥洼 
 
11 西管头 
 
12 丰益桥 
 
13 丽泽桥 
 
14 西局 
 
15 六里桥南里 
 
16 六里桥 
 
17 莲花池 
 
18 太平桥东里 
 
19 西客站 
"
274,"349(西客站-丰台西站)","西客站","丰台西站","13.90","客三","否","有效","分段计价","1.50","6:10","21:00","1 西客站 
 
2 莲花池 
 
3 六里桥 
 
4 六里桥南里 
 
5 西局 
 
6 丽泽桥 
 
7 丰益桥 
 
8 西管头 
 
9 前泥洼 
 
10 东大街 
 
11 北大街 
 
12 北大地 
 
13 丰台 
 
14 西道口 
 
15 南五里店 
 
16 刘庄子 
 
17 人民村 
 
18 丰台西站 
"
275,"35(大郊亭-天桥西站)","大郊亭","天桥西站","10.54","客五","否","有效","单一票制","1.00","5:10","23:00","1 大郊亭 
 
2 化工厂 
 
3 珠江帝景 
 
4 造纸厂(朝阳区) 
 
5 双井 
 
6 垂杨柳(南街) 
 
7 劲松东口 
 
8 劲松中街 
 
9 劲松西口 
 
10 光明楼 
 
11 北京体育馆 
 
12 体育馆西路 
 
13 法华寺 
 
14 红桥 
 
15 天坛北门 
 
16 金鱼池 
 
17 天桥 
 
18 天桥西站 
"
276,"35(天桥-大郊亭)","天桥","大郊亭","10.54","客五","否","有效","单一票制","1.00","5:10","23:00","1 天桥 
 
2 金鱼池 
 
3 天坛北门 
 
4 红桥 
 
5 法华寺 
 
6 体育馆西路 
 
7 北京体育馆 
 
8 光明楼 
 
9 劲松西口 
 
10 劲松中街 
 
11 劲松东口 
 
12 垂杨柳(南街) 
 
13 双井 
 
14 造纸厂(朝阳区) 
 
15 珠江帝景 
 
16 化工厂 
 
17 大郊亭北站 
 
18 大郊亭 
"
277,"350(东大桥-乡政府)","东大桥","乡政府","19.20","客五","否","有效","分段计价","1.50","5:30","22:00","1 东大桥(朝阳区) 
 
2 呼家楼 
 
3 白家庄 
 
4 农展馆 
 
5 团结湖 
 
6 朝阳公园 
 
7 六里屯 
 
8 苇子坑(姚家园路) 
 
9 豆各庄(北) 
 
10 姚家园西口 
 
11 姚家园 
 
12 平房西口 
 
13 平房路 
 
14 平房东口 
 
15 高杨树 
 
16 驹子房 
 
17 铁十六局 
 
18 东岗子 
 
19 楼梓庄 
 
20 乡政府 
"
278,"350(乡政府-东大桥)","乡政府","东大桥","18.00","客五","否","有效","分段计价","1.50","5:20","22:00","1 乡政府 
 
2 楼梓庄 
 
3 东岗子 
 
4 铁十六局 
 
5 驹子房 
 
6 高杨树 
 
7 平房东口 
 
8 平房路 
 
9 平房西口 
 
10 姚家园 
 
11 姚家园西口 
 
12 豆各庄(北) 
 
13 苇子坑(姚家园路) 
 
14 六里屯 
 
15 朝阳公园 
 
16 团结湖 
 
17 农展馆 
 
18 白家庄 
 
19 呼家楼 
 
20 东大桥(朝阳区) 
"
279,"350支(东坝-东大桥)","东坝","东大桥","15.00","客五","否","有效","分段计价","1.50","6:00","20:30","1 东坝 
 
2 修配厂 
 
3 驹子房 
 
4 高杨树 
 
5 平房东口 
 
6 平房路 
 
7 白家楼 
 
8 大黄庄 
 
9 十里堡 
 
10 八里庄 
 
11 呼家楼 
 
12 东大桥 
"
280,"350支(东大桥-东坝)","东大桥","东坝","15.00","客五","否","有效","分段计价","1.50","6:00","20:30","1 东大桥 
 
2 呼家楼 
 
3 八里庄 
 
4 十里堡 
 
5 大黄庄 
 
6 白家楼 
 
7 平房路 
 
8 平房东口 
 
9 高杨树 
 
10 驹子房 
 
11 修配厂 
 
12 东坝 
"
281,"351(大观园-丰台北路)","大观园","丰台北路","17.60","客六","否","有效","分段计价","1.50","5:30","22:00","1 大观园 
 
2 菜户营桥 
 
3 鸭子桥北里 
 
4 菜户营 
 
5 菜户营北站 
 
6 菜户营南站 
 
7 玉泉营 
 
8 夏家胡同 
 
9 丰益桥 
 
10 纪家庙 
 
11 樊家村 
 
12 桥梁厂 
 
13 刘家村 
 
14 造甲村 
 
15 丰台南路 
 
16 韩庄子 
 
17 丰台桥南 
 
18 丰台 
 
19 北大地 
 
20 岔路口 
 
21 丰台北路 
"
282,"351(丰台北路-大观园)","丰台北路","大观园","13.20","客六","否","有效","分段计价","1.50","5:00","21:00","1 丰台北路 
 
2 岔路口 
 
3 北大地 
 
4 丰台 
 
5 丰台桥南 
 
6 韩庄子 
 
7 丰台南路 
 
8 造甲村 
 
9 刘家村 
 
10 桥梁厂 
 
11 樊家村 
 
12 纪家庙 
 
13 玉泉营 
 
14 菜户营南站 
 
15 大观园 
"
283,"352(劲松-旧宫)","劲松","旧宫","12.76","客五","否","有效","分段计价","1.50","5:10","22:30","1 劲松 
 
2 劲松西口 
 
3 光明楼 
 
4 北京游乐园 
 
5 左安门内大街 
 
6 左安门 
 
7 成寿寺 
 
8 周家庄路 
 
9 分中寺 
 
10 龙爪树 
 
11 七十一中 
 
12 小红门 
 
13 小红门路 
 
14 北马路 
 
15 旧宫 
"
284,"352(旧宫-劲松)","旧宫","劲松","12.46","客五","否","有效","分段计价","1.50","5:30","21:00","1 旧宫 
 
2 北马路 
 
3 小红门路 
 
4 小红门 
 
5 七十一中 
 
6 龙爪树 
 
7 分中寺 
 
8 周家庄路 
 
9 十里河 
 
10 劲松东口 
 
11 劲松 
"
285,"353(马场-万源路)","马场","万源路","16.21","客二","否","有效","分段计价","1.50","5:50","21:00","1 马场(丰台) 
 
2 丰台桥南 
 
3 丰台南路(西口) 
 
4 造甲村 
 
5 新村 
 
6 四合庄 
 
7 白盆窑 
 
8 银地家园 
 
9 黄土岗 
 
10 新宫村 
 
11 南苑西路 
 
12 五爱屯 
 
13 红房子 
 
14 新华路南口 
 
15 三营门 
 
16 东高地 
 
17 六营门 
 
18 万源路南口 
 
19 万源路 
"
286,"353(万源路-马场)","万源路","马场","16.21","客二","否","有效","分段计价","1.50","5:00","20:00","1 万源路 
 
2 万源路南口 
 
3 六营门 
 
4 东高地 
 
5 三营门 
 
6 新华路南口 
 
7 红房子 
 
8 五爱屯 
 
9 南苑西路 
 
10 新宫村 
 
11 黄土岗 
 
12 银地家园 
 
13 白盆窑 
 
14 四合庄 
 
15 新村 
 
16 造甲村 
 
17 丰台南路(西口) 
 
18 丰台桥南 
 
19 马场(丰台) 
"
287,"354(马场-石景山)","马场","石景山","22.13","客六","否","有效","分段计价","2.50","5:30","21:30","1 马场 
 
2 丰台桥南 
 
3 丰台 
 
4 北大地 
 
5 岔路口 
 
6 丰台路口 
 
7 岳各庄 
 
8 郑常庄 
 
9 沙窝 
 
10 永定路 
 
11 太平路 
 
12 玉泉路 
 
13 小瓦窑 
 
14 吴家村 
 
15 托儿所 
 
16 吴庄 
 
17 焦家坟 
 
18 衙门口 
 
19 京源路口 
 
20 八角村 
 
21 古城 
 
22 老古城 
 
23 厂东门 
 
24 北辛安 
 
25 石景山 
"
288,"354(石景山-马场)","石景山","马场","20.13","客六","否","有效","分段计价","2.50","5:30","22:30","1 石景山 
 
2 北辛安 
 
3 厂东门 
 
4 老古城 
 
5 古城 
 
6 八角村 
 
7 京源路口 
 
8 衙门口 
 
9 焦家坟 
 
10 吴庄 
 
11 托儿所 
 
12 吴家村 
 
13 小瓦窑 
 
14 玉泉路 
 
15 太平路 
 
16 永定路 
 
17 沙窝 
 
18 郑常庄 
 
19 岳各庄 
 
20 丰台路口 
 
21 岔路口 
 
22 北大地 
 
23 丰台 
 
24 丰台桥南 
 
25 马场 
"
289,"355(廖公庄-育新小区)","廖公庄","育新小区","26.85","客四","否","有效","分段计价","3.00","6:00","22:00","1 廖公庄 
 
2 什坊院 
 
3 田村西口 
 
4 田村 
 
5 半壁店 
 
6 亮甲店 
 
7 五孔桥 
 
8 营慧寺 
 
9 金庄 
 
10 小煤厂 
 
11 东冉村 
 
12 远大路西口 
 
13 远大路东口 
 
14 万柳中路南口 
 
15 长春桥路 
 
16 三义庙 
 
17 人民大学 
 
18 海淀黄庄 
 
19 中关村 
 
20 中关园 
 
21 蓝旗营 
 
22 清华园 
 
23 双清路 
 
24 肖庄 
 
25 四道口 
 
26 学府园 
 
27 石板房 
 
28 学知园 
 
29 马家沟 
 
30 清河南镇 
 
31 清河 
 
32 清河小营 
 
33 西三旗 
 
34 黄土店 
 
35 育新北口 
 
36 育新小区 
"
312,"362(上地七街-西直门)","上地七街","西直门","20.00","客四","否","有效","分段计价","2.00","5:50","21:00","1 上地七街 
 
2 软件园南站 
 
3 东北旺乡 
 
4 东北旺西口 
 
5 东北旺苗圃 
 
6 马连洼 
 
7 马连洼西站 
 
8 梅园 
 
9 农业大学 
 
10 肖家河 
 
11 小清河 
 
12 骚子营 
 
13 西苑 
 
14 西苑中医院 
 
15 芙蓉里 
 
16 六郎庄 
 
17 巴沟村 
 
18 万柳中路北口 
 
19 巴沟村南路 
 
20 万柳中路南口 
 
21 厂洼中路 
 
22 厂洼北路 
 
23 万寿寺 
 
24 紫竹桥北 
 
25 三虎桥 
 
26 白石桥 
 
27 动物园 
 
28 西直门外 
 
29 西直门 
"
313,"362(西直门-上地七街)","西直门","上地七街","19.90","客四","否","有效","分段计价","2.00","6:00","21:30","1 西直门 
 
2 西外南路 
 
3 动物园 
 
4 白石桥 
 
5 三虎桥 
 
6 紫竹桥北 
 
7 万寿寺 
 
8 厂洼北路 
 
9 厂洼中路 
 
10 万柳中路南口 
 
11 巴沟村南路 
 
12 万柳中路北口 
 
13 巴沟村 
 
14 六郎庄 
 
15 芙蓉里 
 
16 西苑中医院 
 
17 西苑 
 
18 骚子营 
 
19 小清河 
 
20 肖家河 
 
21 农业大学 
 
22 梅园 
 
23 马连洼西站 
 
24 马连洼 
 
25 东北旺苗圃 
 
26 东北旺西口 
 
27 东北旺乡 
 
28 软件园南站 
 
29 上地七街 
"
314,"363(青青家园-四惠站)","青青家园","四惠站","13.25","客五","否","有效","分段计价","1.50","6:00","21:00","1 青青家园 
 
2 白鹿司 
 
3 王四营南站 
 
4 双合村 
 
5 王四营 
 
6 观音堂 
 
7 半壁店 
 
8 高碑店中路 
 
9 高碑店 
 
10 高碑店路口 
 
11 停车场 
 
12 陈家林 
 
13 四惠站 
"
315,"363(四惠站-青青家园)","四惠站","青青家园","13.25","客五","否","有效","分段计价","1.50","6:15","21:00","1 四惠站 
 
2 陈家林 
 
3 停车场 
 
4 高碑店路口 
 
5 高碑店 
 
6 高碑店中路 
 
7 半壁店 
 
8 观音堂 
 
9 王四营 
 
10 双合村 
 
11 王四营南站 
 
12 白鹿司 
 
13 青青家园 
"
316,"364(金盏-小庄)","金盏","小庄","22.00","客五","否","有效","分段计价","2.00","6:30","20:50","1 金盏 
 
2 长店道口 
 
3 北马房 
 
4 马厂 
 
5 三岔河 
 
6 焦庄 
 
7 东小井 
 
8 长营 
 
9 管庄 
 
10 三间房 
 
11 定福庄 
 
12 太平庄 
 
13 十里堡 
 
14 红庙 
 
15 小庄 
"
317,"364(小庄-金盏)","小庄","金盏","22.00","客五","否","有效","分段计价","2.00","5:40","20:00","1 小庄 
 
2 红庙 
 
3 十里堡 
 
4 太平庄 
 
5 定福庄 
 
6 三间房 
 
7 管庄 
 
8 长营 
 
9 东小井 
 
10 焦庄 
 
11 三岔河 
 
12 马厂 
 
13 北马房 
 
14 长店道口 
 
15 金盏 
"
318,"365(闵庄南里-永丰站)","闵庄南里","永丰站","28.31","客四","否","有效","分段计价","3.00","6:00","21:00","1 闵庄南里 
 
2 军需站 
 
3 中坞 
 
4 北营门 
 
5 昆明湖南路 
 
6 空军指挥学院 
 
7 蓝靛厂中路 
 
8 远大路东口 
 
9 万柳中路南口 
 
10 长春桥路 
 
11 三义庙 
 
12 人民大学 
 
13 海淀黄庄 
 
14 中关村 
 
15 中关园 
 
16 中关园北站 
 
17 清华西门 
 
18 圆明园东路 
 
19 清华附中 
 
20 圆明园 
 
21 体育大学 
 
22 上地南口 
 
23 上地 
 
24 上地五街 
 
25 上地七街 
 
26 软件园东站 
 
27 软件广场 
 
28 东北旺北站 
 
29 唐家岭 
 
30 唐家岭北站 
 
31 邓庄子 
 
32 航天城南站 
 
33 航天城 
 
34 辛店 
 
35 永丰科技园 
 
36 六里屯北口 
 
37 丰贤中路 
 
38 永丰站 
"
319,"365(永丰站-闵庄南里)","永丰站","闵庄南里","28.29","客四","否","有效","分段计价","3.00","5:40","20:30","1 永丰站 
 
2 丰贤中路 
 
3 六里屯北口 
 
4 永丰科技园 
 
5 辛店 
 
6 航天城 
 
7 航天城南站 
 
8 邓庄子 
 
9 唐家岭北站 
 
10 唐家岭 
 
11 东北旺北站 
 
12 软件广场 
 
13 软件园东站 
 
14 上地七街 
 
15 上地五街 
 
16 上地 
 
17 上地南口 
 
18 体育大学 
 
19 圆明园 
 
20 清华附中 
 
21 圆明园东路 
 
22 清华西门 
 
23 中关园北站 
 
24 中关园 
 
25 中关村 
 
26 海淀黄庄 
 
27 人民大学 
 
28 三义庙 
 
29 长春桥路 
 
30 万柳中路南口 
 
31 远大路东口 
 
32 蓝靛厂中路 
 
33 空军指挥学院 
 
34 昆明湖路 
 
35 北营门 
 
36 中坞 
 
37 军需站 
 
38 闵庄南里 
"
320,"366(黄村火车站-木樨园)","黄村火车站","木樨园","21.00","客二","否","有效","分段计价","2.00","5:20","22:00","1 黄村火车站 
 
2 站前环岛 
 
3 林校路 
 
4 大兴环岛 
 
5 黄村 
 
6 黄村长途站 
 
7 团河路 
 
8 清源路 
 
9 黄村二中 
 
10 康庄路 
 
11 高米店 
 
12 液压厂 
 
13 西红门南站 
 
14 西红门 
 
15 福利农场 
 
16 同兴园 
 
17 西营房 
 
18 红房子 
 
19 三营门 
 
20 和义南站 
 
21 西里 
 
22 木樨园 
"
321,"366(木樨园-黄村火车站)","木樨园","黄村火车站","21.00","客二","否","有效","分段计价","2.00","5:10","22:00","1 木樨园 
 
2 西里 
 
3 和义南站 
 
4 三营门 
 
5 红房子 
 
6 西营房 
 
7 同兴园 
 
8 福利农场 
 
9 西红门 
 
10 西红门南站 
 
11 液压厂 
 
12 高米店 
 
13 康庄路 
 
14 黄村二中 
 
15 清源路 
 
16 团河路 
 
17 黄村长途站 
 
18 黄村 
 
19 大兴环岛 
 
20 林校路 
 
21 站前环岛 
 
22 黄村火车站 
"
322,"366支(北京站-福苑小区)","北京站","福苑小区","27.80","客二","否","有效","分段计价","3.00","6:20","21:00","1 北京站 
 
2 建国门 
 
3 广渠门 
 
4 光明楼 
 
5 肿瘤医院 
 
6 左安门 
 
7 芳城园 
 
8 方庄 
 
9 方庄南口 
 
10 铁匠营 
 
11 刘家窑 
 
12 赵公口 
 
13 木樨园 
 
14 洋桥 
 
15 小草桥 
 
16 草桥村 
 
17 马家楼 
 
18 新发地 
 
19 九龙山庄 
 
20 西红门北站 
 
21 西红门南站 
 
22 液压厂 
 
23 高米店 
 
24 泰中花园 
 
25 福苑北区 
 
26 福苑东区 
 
27 广茂大街 
 
28 福苑小区 
"
323,"366支(福苑小区-北京站)","福苑小区","北京站","29.60","客二","否","有效","分段计价","3.00","5:30","20:00","1 福苑小区 
 
2 广茂大街 
 
3 福苑东区 
 
4 福苑北区 
 
5 泰中花园 
 
6 高米店 
 
7 液压厂 
 
8 西红门南站 
 
9 西红门北站 
 
10 九龙山庄 
 
11 新发地 
 
12 马家楼 
 
13 草桥村 
 
14 小草桥 
 
15 洋桥 
 
16 西罗园 
 
17 木樨园 
 
18 赵公口 
 
19 刘家窑 
 
20 铁匠营 
 
21 方庄南口 
 
22 方庄 
 
23 芳城园 
 
24 八里河 
 
25 左安门 
 
26 肿瘤医院 
 
27 潘家园 
 
28 劲松南路 
 
29 光明楼 
 
30 广渠门 
 
31 东便门 
 
32 崇文门 
 
33 北京站 
"
